Car	O	car	NN
Crash	O	Crash	NN
-	O	-	:
Filed	O	file	VBN
under	O	under	IN
:	O	:	:
Amy	O	Amy	NNP
Locane	O	Locane	NNP
,	O	,	,
Celebrity	O	Celebrity	NNP
Justice	O	Justice	NNP
...	O	...	:
ht	O	ht	UH
...	O	...	:
"	O	"	''

"	O	"	''
RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Hulk	O	hulk	NNP
Hogan	O	Hogan	NNP
Wedding	O	wedding	NN
--	O	--	:
Beach	O	Beach	NNP
BRAWL	O	BRAWL	NN
,	O	,	,
Cops	O	Cops	NNS
Called	O	call	VBD
-	O	-	:
Filed	O	file	VBN
under	O	under	IN
:	O	:	:
Hulk	O	hulk	NNP
Hogan	O	Hogan	NNP
,	O	,	,
Celebrity	O	Celebrity	NNP
Justice	O	Justice	NNP
,	O	,	,
wedding	O	wedding	NN
,...	O	,...	NN
ht	O	ht	NN
...	O	...	:
"	O	"	''

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Julia	O	Julia	NNP
Stiles	O	Stiles	NNP
:	O	:	:
I	O	I	PRP
Didn't	O	didn't	VBD
Break	O	break	VB
Up	O	up	RP
Michael	O	Michael	NNP
C	O	C	NNP
.	O	.	.
Hall's	O	Hall's	NNP
Marriage	O	Marriage	NN
-	O	-	:
Julia	O	Julia	NNP
Stiles	O	Stiles	NNP
is	O	be	VBZ
bristling	O	bristle	VBG
at	O	at	IN
the	O	the	DT
rumors	O	rumor	NNS
she's	O	she's	VBZ
the	O	the	DT
reaso	O	reaso	NN
...	O	...	:
ht	O	ht	UH
...	O	...	:

"	O	"	''
RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Lakers	O	Lakers	NNP
Star	O	Star	NNP
Guns	O	gun	NNS
Ferrari	O	Ferrari	NNP
to	O	to	TO
110	O	110	CD
MPH	O	mph	NNP
--	O	--	:
Cops	O	cop	NNS
Swoop	O	swoop	VBP
In	O	in	IN
-	O	-	:
Filed	O	file	VBN
under	O	under	IN
:	O	:	:
Andrew	O	Andrew	NNP
Bynum	O	Bynum	NNP
,	O	,	,
TMZ	O	TMZ	NNP
Sports	O	Sports	NNPS
...	O	...	:
ht	O	ht	UH
...	O	...	:
"	O	"	''

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Morgan	O	Morgan	NNP
Freeman	O	Freeman	NNP
--	O	--	:
Not	O	not	RB
Dead	O	dead	JJ
-	O	-	:
Filed	O	file	VBN
under	O	under	IN
:	O	:	:
Morgan	O	Morgan	NNP
Freeman	O	Freeman	NNP
Reports	O	report	NNS
of	O	of	IN
Morgan	O	Morgan	NNP
Freeman's	O	freeman'	NNP
...	O	...	:
ht	O	ht	UH
...	O	...	:

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Shania	O	Shania	NNP
Twain	O	Twain	NNP
Wedding	O	wedding	NN
:	O	:	:
Is	O	be	VBZ
That	O	that	DT
a	O	a	DT
Gun	O	gun	NN
in	O	in	IN
Your	O	you	PRP$
Pocket	O	pocket	NN
?	O	?	.
-	O	-	:
Filed	O	file	VBN
under	O	under	IN
:	O	:	:
Shania	O	Shania	NNP
Twain	O	Twain	NNP
Shan	O	Shan	NNP
...	O	...	:
ht	O	ht	UH
...	O	...	:

"	O	"	''
RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Tommy	O	Tommy	NNP
Lee	O	Lee	NNP
Explodes	O	explode	VBZ
Over	O	over	IN
Whale	O	Whale	NNP
Sperm	O	sperm	NNP
-	O	-	:
Filed	O	file	VBN
under	O	under	IN
:	O	:	:
Tommy	O	Tommy	NNP
Lee	O	Lee	NNP
,	O	,	,
Music	O	Music	NNP
Tommy	O	Tommy	NNP
Lee	O	Lee	NNP
is	O	be	VBZ
...	O	...	:
ht	O	ht	UH
...	O	...	:
"	O	"	''

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Justin	O	Justin	NNP
Bieber	O	Bieber	NNP
has	O	have	VBZ
made	O	make	VBN
good	O	good	JJ
on	O	on	IN
his	O	he	PRP$
promise	O	promise	NN
to	O	to	TO
get	O	get	VB
involved	O	involve	VBN
in	O	in	IN
the	O	the	DT
anti-bullying	O	anti-bullying	JJ
campaign	O	campaign	NN
after	O	after	IN
being	O	be	VBG
subjected	O	subject	VBN
t	O	t	NN
...	O	...	:
http://FakeURL	O	http://fakeurl	URL
....	O	....	:

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Lady	O	lady	NNP
Gaga	O	Gaga	NNP
is	O	be	VBZ
losing	O	lose	VBG
to	O	to	TO
Kanye	O	Kanye	NNP
West	O	West	NNP
in	O	in	IN
her	O	she	PRP$
desperate	O	desperate	JJ
bid	O	bid	NN
for	O	for	IN
attention	O	attention	NN
...	O	...	:
and	O	and	CC
it	O	it	PRP
could	O	could	MD
cost	O	cost	VB
her	O	she	PRP
the	O	the	DT
opportunity	O	opportunity	NN
t	O	t	NN
...	O	...	:
http://FakeURL	O	http://fakeurl	URL
....	O	....	:

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Music	O	music	NN
legend	O	legend	NN
Willie	O	Willie	NNP
Nelson	O	Nelson	NNP
was	O	be	VBD
arrested	O	arrest	VBN
this	O	this	DT
morning	O	morning	NN
for	O	for	IN
allegedly	O	allegedly	RB
possessing	O	possess	VBG
six	O	six	CD
ounces	O	ounce	NNS
of	O	of	IN
marijuana	O	marijuana	NN
.	O	.	.
Nelson	O	Nelson	NNP
wa	O	wa	NNP
...	O	...	:
http://FakeURL	O	http://fakeurl	URL
....	O	....	:

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
TMZ	O	TMZ	NNP
has	O	have	VBZ
learned	O	learn	VBN
the	O	the	DT
guy	O	guy	NN
Miley	O	Miley	NNP
Cyrus	O	Cyrus	NNP
thought	O	think	VBD
was	O	be	VBD
her	O	she	PRP$
ex-boyfriend	O	ex-boyfriend	NN
in	O	in	IN
the	O	the	DT
bong	O	bong	NN
video	O	video	NN
we	O	we	PRP
posted	O	post	VBD
last	O	last	JJ
week	O	week	NN
...	O	...	:
was	O	be	VBD
a	O	a	DT
...	O	...	:
http://FakeURL	O	http://fakeurl	URL
....	O	....	:

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
TMZ	O	tmz	NNP
spoke	O	speak	VBD
with	O	with	IN
the	O	the	DT
Betty	O	Betty	NNP
Ford	O	Ford	NNP
staffer	O	staffer	NN
who	O	who	WP
claims	O	claim	VBZ
Lindsay	O	Lindsay	NNP
Lohan	O	Lohan	NNP
assaulted	O	assault	VBD
her	O	she	PRP$
http://FakeURL	O	http://fakeurl	URL

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
I	O	I	PRP
think	O	think	VBP
mike	O	mike	NNP
martz	O	martz	NNP
lost	O	lose	VBD
the	O	the	DT
game	O	game	NN
with	O	with	IN
that	O	that	DT
fucked	O	fuck	VBD
up	O	up	RP
play	O	play	VB
call	O	call	VB
..	O	..	:
#FakeHashtag	O	#fakehashtag	HT

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Celebrity	O	Celebrity	NN
Candy	O	candy	NN
:	O	:	:
Katy	O	Katy	NNP
Perry	O	Perry	NNP
&	O	&	CC
Russell	O	Russell	NNP
Brand's	O	Brand's	NNP
celebrity	O	celebrity	NN
marriage	O	marriage	NN
rules	O	rule	NNS
.	O	.	.
And	O	and	CC
which	O	which	WDT
celeb	O	celeb	NN
couple	O	couple	NN
is	O	be	VBZ
their	O	they	PRP$
role	O	role	NN
model	O	model	NN
?	O	?	.
ht	O	ht	UH
...	O	...	:

``RT	O	``rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
New	O	New	NNP
Joint	O	Joint	NNP
!	O	!	.
Boy	O	Boy	NN
Elroy	O	Elroy	NNP
@FakeUsername	O	@FakeUsername	USR
)	O	)	)
FT	O	FT	NNP
Tony	O	Tony	NNP
Cash	O	Cash	NNP
@FakeUsername	O	@FakeUsername	USR
)''	O	)''	UH
``Tonight	O	``tonight	UH
''''	O	''''	UH
Check	O	check	VB
it	O	it	PRP
Now	O	now	RB
!	O	!	.
)	O	)	)
http://FakeURL	O	http://fakeurl	URL
#FakeHashtag	O	#fakehashtag	HT
...	O	...	:
''	O	''	''

``RT	O	``rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
You	O	you	PRP
can	O	can	MD
get	O	get	VB
a	O	a	DT
copy	O	copy	NN
of	O	of	IN
the	O	the	DT
1st	O	1st	JJ
chapter	O	chapter	NN
of	O	of	IN
my	O	my	PRP$
dear	O	dear	JJ
friend	O	friend	NN
&	O	&	CC
mentor	O	mentor	NN
Peter	O	Peter	NNP
Guber's	O	Guber's	NNP
new	O	new	JJ
Book	O	book	NN
''	O	''	''
``Tell	O	``tell	NN
to	O	to	TO
Win	O	win	NNP
''''	O	''''	NNP
preorder	O	preorder	NN
now	O	now	RB
!	O	!	.
htt	O	htt	UH
...	O	...	.
''	O	''	''

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Rob	O	Rob	NNP
Ford	O	Ford	NNP
DISrespecting	O	disrespect	VBG
#FakeHashtag	O	#FakeHashtag	HT
BEFORE	O	BEFORE	IN
being	O	be	VBG
Sworn	O	swear	VBN
in	O	in	IN
!	O	!	.
#FakeHashtag	O	#fakehashtag	HT
his	O	he	PRP$
#FakeHashtag	O	#fakehashtag	HT
#FakeHashtag	O	#fakehashtag	HT
:	O	:	:
Ford	O	Ford	NNP
lies	O	lie	NNS
&	O	&	CC
#FakeHashtag	O	#FakeHashtag	HT
DID	O	DID	VBD
NOT	O	NOT	RB
......	O	......	:

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Thanx	O	Thanx	NNP
Wordle	O	Wordle	NNP
!	O	!	.
Don	O	Don	NNP
Cherry	O	Cherry	NNP
!	O	!	.
PLEASE	O	PLEASE	VB
!	O	!	.
UR	O	UR	PRP
NOT	O	NOT	RB
A	O	A	DT
Toronto	O	Toronto	NNP
Tax	O	Tax	NNP
Payer	O	Payer	NNP
!	O	!	.
Shut	O	shut	VB
ur	O	ur	PRP$
face	O	face	NN
!	O	!	.
How	O	how	WRB
dare	O	dare	VBP
you	O	you	PRP
insult	O	insult	VBP
this	O	this	DT
whole	O	whole	JJ
city	O	city	NNP
!!??......	O	!!??......	.

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
@FakeUsername	O	@FakeUsername	USR
Julian	O	Julian	NNP
Fantino	O	Fantino	NNP
is	O	be	VBZ
so	O	so	RB
tough	O	tough	JJ
that	O	that	IN
Justin	O	Justin	NNP
Trudeau	O	Trudeau	NNP
made	O	make	VBD
him	O	he	PRP
cry	O	cry	VBP

"	O	"	''
``RT	O	``rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Andre	O	Andre	NNP
Marin	O	Marin	NNP
says	O	say	VBZ
he	O	he	PRP
had	O	have	VBD
''	O	''	''
``zero	O	``zero	JJ
cooperation	O	cooperation	NN
''''	O	''''	NN
from	O	from	IN
Toronto	O	Toronto	NNP
Police	O	Police	NNP
Services	O	Services	NNPS
''	O	''	''
,	O	,	,
''	O	''	''
which	O	which	WDT
is	O	be	VBZ
''	O	''	''
``astounding	O	``astounding	VBG
''''	O	''''	.
#FakeHashtag	O	#fakehashtag	HT
''"	O	''"	HT

"	O	"	''
RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Bill	O	Bill	NNP
Blair	O	Blair	NNP
apologizes	O	apologize	VBZ
to	O	to	TO
Nobody	O	nobody	NN
,	O	,	,
Northern's	O	Northern's	NNP
free	O	free	JJ
speech	O	speech	NN
rally	O	rally	NN
drowned	O	drown	VBD
out	O	out	RP
by	O	by	IN
free	O	free	JJ
speech	O	speech	NN
,	O	,	,
and	O	and	CC
more	O	more	RBR
in	O	in	IN
the	O	the	DT
news	O	news	NN
today	O	today	NN
:	O	:	:
ht	O	ht	NN
...	O	...	:
"	O	"	''

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Ballet's	O	ballet'	NNP
big	O	big	JJ
fat	O	fat	JJ
body	O	body	NN
issues	O	issue	NNS
:	O	:	:
Alastair	O	Alastair	NNP
Macaulay's	O	Macaulay's	NNP
recent	O	recent	JJ
NYT	O	NYT	NN
review	O	review	NN
created	O	create	VBD
a	O	a	DT
stir	O	stir	VB
.	O	.	.
An	O	a	DT
expert	O	expert	NN
explains	O	explain	VBZ
why	O	why	WRB
he	O	he	PRP
was	O	be	VBD
w	O	w	IN
...	O	...	:

``RT	O	``rt	RT
@FakeUsername:''	O	@fakeusername:''	USR
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Kirk	O	Kirk	NNP
Franklin	O	Franklin	NNP
and	O	and	CC
The	O	the	DT
Family	O	Family	NN
is	O	be	VBZ
no	O	no	DT
joke!''''	O	joke!''''	NN
Watchu	O	watchu	PRP
kno	O	kno	VBP
bout	O	bout	IN
kirk	O	kirk	NNP
franklin	O	franklin	NNP
lol	O	lol	UH
~	O	~	:
#FakeHashtag	O	#fakehashtag	HT
''	O	''	''

"	O	"	''
RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Trust	O	Trust	VB
me	O	I	PRP
:	O	:	:
Mrs.	O	Mrs.	NNP
Claus	O	Claus	NNP
may	O	may	MD
be	O	be	VB
older	O	older	JJR
than	O	than	IN
old	O	old	JJ
,	O	,	,
but	O	but	CC
she	O	she	PRP
\*	O	\*	SYM
knows	O	know	VBZ
\*	O	\*	SYM
things	O	thing	NNS
,	O	,	,
man	O	man	NN
!	O	!	.
"	O	"	''

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Hoy	O	Hoy	NNP
se	O	se	NN
cumplen	O	cumplen	NN
19	O	19	CD
aâˆšÂ±os	O	aâˆšâ±os	NNP
de	O	de	FW
la	O	la	NNP
muerte	O	muerte	NNP
de	O	de	IN
uno	O	uno	NNP
de	O	de	IN
los	O	los	NNP
mâˆšÂ°s	O	mâˆšâ°s	NNP
grandes	O	grandes	VBZ
artâˆšâ‰	O	artâˆšâ‰	NNP
stas	O	stas	NNP
de	O	de	IN
todos	O	todos	NNP
los	O	los	NNP
tiempos	O	tiempo	NNP
:	O	:	:
Freddy	O	Freddy	NNP
Mercury	O	Mercury	NNP
#FakeHashtag	O	#FakeHashtag	HT

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
A	O	a	DT
phone	O	phone	NN
that	O	that	IN
battery	O	battery	NN
never	O	never	RB
dies	O	die	VBZ
#FakeHashtag	O	#fakehashtag	HT
.	O	.	.

"	O	"	''
RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Here	O	here	RB
is	O	be	VBZ
a	O	a	DT
test	O	test	NN
to	O	to	TO
find	O	find	VB
whether	O	whether	IN
your	O	you	PRP$
mission	O	mission	NN
on	O	on	IN
earth	O	earth	NN
is	O	be	VBZ
finished	O	finish	VBN
:	O	:	:
If	O	if	IN
you	O	you	PRP
are	O	be	VBP
alive	O	alive	JJ
,	O	,	,
it	O	it	PRP
isn't	O	isn't	VBZ
~	O	~	:
Richard	O	Richard	NNP
Bach	O	Bach	NNP
"	O	"	''

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
What	O	what	WP
really	O	really	RB
interests	O	interest	NNS
me	O	I	PRP
is	O	be	VBZ
whether	O	whether	IN
God	O	God	NNP
had	O	have	VBD
any	O	any	DT
choice	O	choice	NN
in	O	in	IN
the	O	the	DT
creation	O	creation	NN
of	O	of	IN
the	O	the	DT
world	O	world	NN
~	O	~	:
Albert	O	Albert	NNP
Einstein	O	Einstein	NNP

"	O	"	''
RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
You	O	you	PRP
can	O	can	MD
not	O	not	RB
change	O	change	VB
your	O	you	PRP$
destination	O	destination	NN
overnight	O	overnight	RB
,	O	,	,
but	O	but	CC
you	O	you	PRP
can	O	can	MD
change	O	change	VB
your	O	you	PRP$
direction	O	direction	NN
overnight	O	overnight	RB
~	O	~	:
Jim	O	Jim	NNP
Rohn	O	Rohn	NNP
"	O	"	''

"	O	"	''
``RT	O	``rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
James	O	James	NNP
Carville	O	Carville	NNP
on	O	on	IN
his	O	he	PRP$
Clinton	O	Clinton	NNP
comment	O	comment	NN
on	O	on	IN
@FakeUsername	O	@fakeusername	USR
''	O	''	''
``If	O	``if	NNP
I	O	I	PRP
offended	O	offend	VBD
anybody	O	anybody	NN
''	O	''	''
,	O	,	,
''	O	''	''
I	O	I	PRP
am	O	be	VBP
not	O	not	RB
sorry	O	sorry	JJ
&	O	&	CC
I	O	I	PRP
do	O	do	VBP
not	O	not	RB
apologize	O	apologize	VB
''''	O	''''	PRP
http	O	http	NNP
:	O	:	:
...	O	...	:
''"	O	''"	UH

``RT	O	``rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Wear	O	wear	VB
your	O	you	PRP$
''	O	''	''
``Weird	O	``weird	NNP
thoughts	O	thought	NNS
''''	O	''''	VBD
&''	O	&''	NNP
``Ideas	O	``ideas	NNP
''''	O	''''	VBD
as	O	as	IN
a	O	a	DT
badge	O	badge	NN
of	O	of	IN
honor	O	honor	NNP
'	O	'	POS
..	O	..	:
Don't	O	don't	VB
look	O	look	VB
for	O	for	IN
acceptance	O	acceptance	NN
when	O	when	WRB
ur	O	ur	JJ
thoughts	O	thought	NNS
are	O	be	VBP
NOT	O	NOT	RB
of	O	of	IN
this	O	this	DT
WORLD	O	world	NN
..	O	..	:
''	O	''	''

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
The	O	the	DT
Bears	O	Bears	NNS
are	O	be	VBP
fucking	O	fuck	VBG
up	O	up	RP
.	O	.	.
Uncomposed	O	uncompose	JJ
assholes	O	asshole	NNS
--	O	--	:
why	O	why	WRB
am	O	be	VBP
I	O	I	PRP
following	O	follow	VBG
u	O	u	PRP
again	O	again	RB
!?	O	!?	.
UNFOLLOWED	O	unfollowed	VBD
..	O	..	:
I've	O	i've	VBP
had	O	have	VBD
ENOUGH	O	enough	RB
!	O	!	.

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
On	O	on	IN
Wed	O	wed	NNP
afternoon	O	afternoon	NN
I	O	I	PRP
met	O	meet	VBD
another	O	another	DT
inspiration	O	inspiration	NN
in	O	in	IN
Lexington's	O	Lexington's	NNP
Kyle	O	Kyle	NNP
Pezzi	O	Pezzi	NNP
.	O	.	.
More	O	more	RBR
on	O	on	IN
Kyle's	O	Kyle's	NNP
story	O	story	NN
here	O	here	RB
:	O	:	:
http://FakeURL	O	http://fakeurl	URL

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Aretha	O	Aretha	NNP
Franklin	O	Franklin	NNP
is	O	be	VBZ
recovering	O	recover	VBG
after	O	after	IN
her	O	she	PRP$
surgery	O	surgery	NN
http://FakeURL	O	http://fakeurl	URL

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
So	O	so	RB
mad	O	mad	JJ
lauryn	O	lauryn	NNP
hill	O	hill	NN
show	O	show	NN
sold	O	sell	VBN
out	O	out	IN
w/in	O	w/in	VBG
45mins	O	45min	NNS
of	O	of	IN
sales	O	sale	NNS
!	O	!	.

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Natalie	O	Natalie	NNP
Portman	O	Portman	NNP
captures	O	capture	VBZ
the	O	the	DT
audience	O	audience	NN
with	O	with	IN
her	O	she	PRP$
#FakeHashtag	O	#fakehashtag	HT
performance	O	performance	NN
in	O	in	IN
#FakeHashtag	O	#FakeHashtag	HT
:	O	:	:
http://FakeURL	O	http://fakeurl	URL

``RT	O	``rt	RT
@FakeUsername:''	O	@fakeusername:''	USR
``I	O	``i	NNP
ask	O	ask	VBP
you	O	you	PRP
to	O	to	TO
judge	O	judge	VB
me	O	I	PRP
by	O	by	IN
the	O	the	DT
enemies	O	enemy	NNS
I	O	I	PRP
have	O	have	VBP
made	O	make	VBN
''''	O	''''	PRP
Franklin	O	Franklin	NNP
D	O	D	NNP
.	O	.	.
Roosevelt	O	Roosevelt	NNP
''	O	''	''

"	O	"	''
RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Christine	O	Christine	NNP
O'Donnell	O	O'Donnell	NNP
Accuses	O	accuse	VBZ
Joe	O	Joe	NNP
Biden	O	Biden	NNP
of	O	of	IN
Conspiring	O	Conspiring	VBG
Against	O	against	IN
Her	O	she	PRP
,	O	,	,
Again	O	again	RB
http://FakeURL	O	http://fakeurl	URL
"	O	"	''

"	O	"	''
RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
`Biutiful	O	`biutiful	JJ
'	O	'	''
dreamer	O	dreamer	NN
:	O	:	:
Film	O	Film	NNP
News	O	News	NNP
:	O	:	:
Bardem	O	Bardem	NNP
on	O	on	IN
board	O	board	NN
for	O	for	IN
premiere	O	premiere	NN
--	O	--	:
Javier	O	Javier	NNP
Bardem	O	Bardem	NNP
arrived	O	arrive	VBD
late	O	late	JJ
for	O	for	IN
his	O	he	PRP$
Dec	O	Dec	NNP
.	O	.	.
1	O	1	CD
preem	O	preem	NN
,...	O	,...	.
http://	O	http://	URL
...	O	...	:
"	O	"	''

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Willow	O	Willow	NNP
Smith	O	Smith	NNP
Might	O	Might	MD
Remake	O	Remake	VB
Her	O	she	PRP
Dad's	O	dad'	NNP
Classic	O	classic	NNP
`Parents	O	`parents	NNP
Just	O	just	RB
Don't	O	Don't	VB
Understand	O	Understand	VB
'	O	'	''
http://FakeURL	O	http://fakeurl	URL

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
@FakeUsername	O	@fakeusername	USR
that	O	that	DT
breakdown	O	breakdown	NN
of	O	of	IN
the	O	the	DT
bat	O	bat	NN
mitzvah	O	mitzvah	NN
(	O	(	(
sp	O	sp	NN
)	O	)	)
in	O	in	IN
#FakeHashtag	O	#fakehashtag	HT
with	O	with	IN
Capone	O	Capone	NNP
is	O	be	VBZ
serious	O	serious	JJ

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Selma	O	Selma	NNP
Hayek	O	Hayek	NNP
is	O	be	VBZ
sooooo	O	sooooo	RB
bad	O	bad	JJ

"	O	"	''
RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Teena	O	Teena	NNP
Marie	O	Marie	NNP
,	O	,	,
R&B	O	R&B	NNP
legend	O	legend	NN
,	O	,	,
''	O	''	''
died	O	die	VBD
Sunday	O	Sunday	NNP
at	O	at	IN
age	O	age	NN
54	O	54	CD
.	O	.	.
Watch	O	watch	VB
her	O	she	PRP$
''	O	''	''
``Lovergirl	O	``lovergirl	NNP
''''	O	''''	NNP
here	O	here	RB
:	O	:	:
http://FakeURL	O	http://fakeurl	URL
#FakeHashtag	O	#fakehashtag	HT
''"	O	''"	HT

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Jesus	O	Jesus	NNP
Christ	O	Christ	NNP
I	O	I	PRP
have	O	have	VBP
GOT	O	get	VBN
to	O	to	TO
write	O	write	VB
some	O	some	DT
more	O	more	JJR
songs	O	song	NNS
.	O	.	.

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Not	O	not	RB
sure	O	sure	JJ
what	O	what	WP
to	O	to	TO
buy	O	buy	VB
your	O	you	PRP$
loved	O	love	NN
ones	O	one	NNS
for	O	for	IN
Christmas	O	Christmas	NNP
?	O	?	.
Get	O	get	VB
5%	O	5%	CD
off	O	off	IN
gift	O	gift	NN
experiences	O	experience	NNS
as	O	as	RB
well	O	well	RB
as	O	as	IN
free	O	free	JJ
delivery	O	delivery	NN
at	O	at	IN
Debenham	O	Debenham	NNP
...	O	...	:

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Watch	O	watch	VB
live	O	live	JJ
Nick	O	Nick	NNP
Knight	O	Knight	NNP
interview	O	interview	NN
today	O	today	NN
:	O	:	:
6.30	O	6.30	CD
pm	O	pm	NN
GMT	O	GMT	NNP
:	O	:	:
Nick	O	Nick	NNP
Knight	O	Knight	NNP
might	O	might	MD
be	O	be	VB
best	O	best	RB
known	O	know	VBN
for	O	for	IN
his	O	he	PRP$
visionary	O	visionary	JJ
work	O	work	NN
behin	O	behin	NN
...	O	...	:
ht	O	ht	UH
...	O	...	:

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Ann	O	Ann	NNP
Hornaday	O	Hornaday	NNP
is	O	be	VBZ
chatting	O	chat	VBG
at	O	at	IN
11	O	11	CD
a.m.	O	a.m.	NN
on	O	on	IN
National	O	National	NNP
Film	O	Film	NNP
Registry	O	registry	NNP
picks	O	pick	NNS
.	O	.	.
Was	O	be	VBD
anything	O	anything	NN
left	O	leave	VBN
off	O	off	IN
the	O	the	DT
list	O	list	NN
?	O	?	.
Tell	O	tell	VB
her	O	she	PRP
.	O	.	.
http	O	http	NNP
:	O	:	:
...	O	...	:

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Weird	O	weird	JJ
news	O	news	NN
from	O	from	IN
@FakeUsername	O	@FakeUsername	USR
:	O	:	:
Zsa	O	Zsa	NNP
Zsa	O	Zsa	NNP
Gabor's	O	Gabor's	NNP
accidentally	O	accidentally	RB
glued	O	glue	VBN
his	O	he	PRP$
eyelid	O	eyelid	NN
shut	O	shut	VBD
http://FakeURL	O	http://fakeurl	URL

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Kanye	O	Kanye	NNP
West	O	West	NNP
listening	O	listen	VBG
party	O	party	NN
today	O	today	NN
@	O	@	USR
5pm	O	5pm	CD
with	O	with	IN
FREE	O	free	JJ
Austin's	O	austin'	NNP
Pizza	O	Pizza	NNP
.	O	.	.

"	O	"	''
RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
After	O	after	IN
my	O	my	PRP$
last	O	last	JJ
tweet	O	tweet	NN
,	O	,	,
several	O	several	JJ
people	O	people	NNS
helpfully	O	helpfully	RB
told	O	tell	VBD
me	O	I	PRP
Kurt	O	Kurt	NNP
Cobain	O	Cobain	NNP
is	O	be	VBZ
dead	O	dead	JJ
.	O	.	.
In	O	in	IN
case	O	case	NN
I'd	O	i'd	PRP
been	O	be	VBN
wondering	O	wonder	VBG
why	O	why	WRB
he	O	he	PRP
was	O	be	VBD
so	O	so	RB
...	O	...	:
"	O	"	''

RT	O	rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
Curious	O	curious	JJ
about	O	about	IN
Melody	O	Melody	NNP
Biringer's	O	Biringer's	NNP
story	O	story	NN
?	O	?	.
Hear	O	hear	VB
how	O	how	WRB
she	O	she	PRP
built	O	build	VBD
CRAVE	O	CRAVE	VBP
into	O	into	IN
a	O	a	DT
global	O	global	JJ
brand	O	brand	NN
Thursday	O	Thursday	NNP
23	O	23	CD
http://FakeURL	O	http://fakeurl	URL

``RT	O	``rt	RT
@FakeUsername	O	@fakeusername	USR
:	O	:	:
David	O	David	NNP
Cameron	O	Cameron	NNP
