again	again	RB
live	live	VBP
,	,	,
maybe	maybe	RB
more	more	RBR
sober	sober	JJ
so	so	IN
I	I	PRP
remember	remember	VBP
it	it	PRP
haha	haha	UH
.	.	.

Currency	Currency	NNP
Majors	Majors	NNP
Technical	Technical	NNP
Perspective	Perspective	NNP
:	:	:
EUR/USD	EUR/USD	NNP
Current	Current	JJ
price	price	NN
:	:	:
1.3605	1.3605	CD
View	View	NNP
Live	Live	NNP
Chart	Chart	NNP
for	for	IN
the	the	DT
EUR/USD	EUR/USD	NNP
Majors	Majors	NNP
star	star	NN
...	...	:
http://FakeURL	http://fakeurl	URL

Currently	currently	RB
reading	read	VBG
http://FakeURL	http://fakeurl	URL

Currently	currently	RB
Reading	read	VBG
:	:	:
Stephen	Stephen	NNP
Hawking	Hawking	NNP
-	-	:
The	The	DT
Grand	Grand	NNP
Design	Design	NNP
,	,	,
the	the	DT
Mother	mother	NN
in	in	IN
Law	law	NN
is	be	VBZ
coming	come	VBG
I	I	PRP
think	think	VBP
I	I	PRP
am	be	VBP
reading	read	VBG
all	all	DT
night	night	NN
.	.	.

Curtis	Curtis	NNP
Mayfield	Mayfield	NNP
-	-	:
Right	right	RB
On	on	IN
For	for	IN
the	the	DT
Darkness	darkness	NN
http://FakeURL	http://fakeurl	URL
via	via	IN
@FakeUsername	@fakeusername	USR

Cut	Cut	VB
the	the	DT
Check	check	NN
Featuring	feature	VBG
BluEyes	BluEyes	NNP
One	one	CD
&	&	CC
Diego	Diego	NNP
Redd	Redd	NNP
by	by	IN
ClintonPlace	ClintonPlace	NNP
http://FakeURL	http://FakeURL	URL
via	via	IN
#FakeHashtag	#FakeHashtag	HT

Cut	Cut	VB
the	the	DT
Check	check	NN
Featuring	feature	VBG
BluEyes	BluEyes	NNP
One	one	CD
&	&	CC
Diego	Diego	NNP
Redd	Redd	NNP
by	by	IN
ClintonPlace	ClintonPlace	NNP
http://FakeURL	http://FakeURL	URL
via	via	IN
#FakeHashtag	#FakeHashtag	HT
<	<	PRP
song	song	NN
of	of	IN
the	the	DT
day	day	NN

Cute	cute	JJ
dress	dress	NN
RT	rt	RT
@FakeUsername	@fakeusername	USR
http://FakeURL	http://fakeurl	URL
:	:	:
seen	see	VBN
on	on	IN
the	the	DT
scene	scene	NN
http://FakeURL	http://fakeurl	URL

Cutler	Cutler	NNP
,	,	,
you	you	PRP
have	have	VBP
to	to	TO
realize	realize	VB
what	what	WP
city	city	NNP
you	you	PRP
'	'	''
re	re	VB
playing	playing	VBG
in	in	IN
.	.	.
If	if	IN
you	you	PRP
even	even	RB
TRIED	try	VBD
to	to	TO
play	play	VB
injured	injured	VBN
,	,	,
Chicago	Chicago	NNP
fans	fan	NNS
would	would	MD
love	love	VB
you	you	PRP
for	for	IN
it	it	PRP
.	.	.

Cuz	Cuz	IN
baby	baby	NN
now	now	RB
I	I	PRP
realize	realize	VBP
that	that	IN
I	I	PRP
was	be	VBD
wrong	wrong	JJ
When	when	WRB
I	I	PRP
said	say	VBD
I	I	PRP
did	do	VBD
n't	not	RB
need	need	VB
you	you	PRP
so	so	RB
Miss	Miss	VB
you	you	PRP
b	b	NN
.	.	.
.	.	UH
.	.	.
:	:	:
http://FakeURL	http://fakeurl	URL

Cuz	Cuz	IN
I'm	I'm	VBP
a	a	DT
jerk	jerk	NN
\*	\*	SYM
R	r	NN
.	.	.
Kelly	Kelly	NNP
voice	voice	NN
\*	\*	SYM

Daigo	Daigo	NNP
Saito	Saito	NNP
is	be	VBZ
the	the	DT
man	man	NN
!!!!!	!!!!!	.
http://FakeURL	http://fakeurl	URL

Damage	damage	NN
Worse	worse	JJR
Than	than	IN
Thought	Thought	NN
in	in	IN
@FakeUsername	@FakeUsername	USR
Jet	Jet	NN
Engine	Engine	NNP
Blast	blast	NN
-	-	:
http://FakeURL	http://fakeurl	URL
Black	black	JJ
eye	eye	NN
for	for	IN
Rolls	Rolls	NNP
Royce	Royce	NNP
Engines	Engines	NNP
#FakeHashtag	#FakeHashtag	HT
#FakeHashtag	#FakeHashtag	HT

Damn	damn	UH
my	my	PRP$
own	own	JJ
niggas	nigga	NNS
do	do	VBP
n't	not	RB
believe	believe	VB
me	I	PRP
RT	rt	RT
@FakeUsername	@fakeusername	USR
:	:	:
@FakeUsername	@fakeusername	USR
nah	nah	UH
I	I	PRP
used	use	VBD
2	2	CD
give	give	VB
u	u	PRP
Da	da	DT
benefit	benefit	NN
of	of	IN
the	the	DT
Doubt	Doubt	NN
but	but	CC
nah	nah	UH
!	!	.
U	U	PRP
dat	dat	DT
Nigga	Nigga	NN
blacc	blacc	NN

Damn	damn	UH
this	this	DT
nigga	nigga	NN
just	just	RB
backed	back	VBD
into	into	IN
this	this	DT
bitch	bitch	NN
car	car	NN
at	at	IN
the	the	DT
gas	gas	NN
station	station	NN

Damn	Damn	UH
...	...	:
Never	never	RB
seen	see	VBN
Barack	Barack	NNP
Barack	Barack	NNP
obama	obama	NNP
like	like	IN
this	this	DT
hahah	hahah	UH
http://FakeURL	http://fakeurl	URL
Hotnas	Hotnas	NNP
Brothers	Brothers	NNPS

Dateline	Dateline	NNP
NBC	NBC	NNP
is	be	VBZ
showing	show	VBG
William	William	NNP
&	&	CC
Kate	Kate	NNP
A	A	NNP
Royal	Royal	NNP
Love	Love	NNP
Story	Story	NNP
!	!	.
#FakeHashtag	#FakeHashtag	HT

David	David	NNP
Hasselhoof	Hasselhoof	NNP
on	on	IN
@FakeUsername	@FakeUsername	USR
@FakeUsername	@FakeUsername	USR
tomorrow	tomorrow	NN
,	,	,
why	why	WRB
,	,	,
he's	he'	VBZ
a	a	DT
has-been	has-been	NN
,	,	,
he	he	PRP
is	be	VBZ
freakin	freakin	JJ
creepy	creepy	JJ
&	&	CC
a	a	DT
Narcissist	narcissist	NN

David	David	NNP
Hasselhoof	Hasselhoof	NNP
on	on	IN
#FakeHashtag	#FakeHashtag	HT
tomorrow	tomorrow	NN
,	,	,
why	why	WRB
,	,	,
he's	he'	VBZ
a	a	DT
has-been	has-been	NN
,	,	,
he	he	PRP
is	be	VBZ
freakin	freakin	JJ
creepy	creepy	JJ
&	&	CC
a	a	DT
Narcissist	narcissist	NN

David	David	NNP
Suzuki	Suzuki	NNP
makes	make	VBZ
more	more	JJR
sense	sense	NN
on	on	IN
the	the	DT
economy	economy	NN

Davos	Davos	NNP
Excludes	exclude	NNS
Half	half	NN
the	the	DT
World	world	NN
in	in	IN
Global	global	JJ
Agenda	Agenda	NN
as	as	IN
Women	Women	NNS
Miss	Miss	VBP
30%	30%	CD
Threshold	Threshold	NN
-	-	:
Bloomberg	bloomberg	NNP
http://FakeURL	http://fakeurl	URL

Day	day	NN
8	8	CD
-	-	:
Most	most	JJ
Difficult	difficult	JJ
Boss	Boss	NN
Battle	battle	NN
-	-	:
UGH	ugh	UH
I	I	PRP
have	have	VBP
two	two	CD
answers	answer	NNS
for	for	IN
this	this	DT
?	?	.
Oh	oh	UH
hey	hey	UH
,	,	,
I	I	PRP
found	find	VBD
a	a	DT
nice	nice	JJ
picture	picture	NN
with	with	IN
...	...	:
http://FakeURL	http://fakeurl	URL

``Dean	``Dean	NNP
Radin	Radin	NNP
@FakeUsername	@FakeUsername	USR
discusses	discuss	NNS
''	''	''
``the	``the	JJ
stupidity	stupidity	NN
hypothesis	hypothesis	NN
''	''	''
''	''	''
versus	versus	IN
the	the	DT
''	''	''
``invisible	``invisible	JJ
college	college	NN
''	''	''
''	''	''
of	of	IN
psychic	psychic	JJ
phenomena	phenomenon	NNS
research	research	NN
.	.	.
http://FakeURL	http://fakeurl	URL
''	''	''

``Dec	``dec	NNP
.	.	.
1776	1776	CD
vs	vs	NN
.	.	.
Dec	Dec	NNP
.	.	.
2010	2010	CD
.	.	.
Check	check	VB
out	out	RP
this	this	DT
#FakeHashtag	#fakehashtag	HT
edition	edition	NN
of	of	IN
''	''	''
#FakeHashtag	#fakehashtag	HT
#FakeHashtag	#fakehashtag	HT
''	''	.
''	''	''
by	by	IN
Thomas	Thomas	NNP
Paine	Paine	NNP
.	.	.
http://FakeURL	http://fakeurl	URL
''	''	''

Deep	deep	JJ
Space	space	NN
Network's	network'	NNP
Goldstone	Goldstone	NNP
Antenna	Antenna	NNP
Overhauled	Overhauled	VBD
http://FakeURL	http://fakeurl	URL

Defense	Defense	NNP
won	win	VBD
the	the	DT
game	game	NN
for	for	IN
the	the	DT
Packers	Packers	NNP
today	today	NN
.	.	.
Super	Super	RB
bowl	bowl	NN
bound	bind	JJ

definitely	definitely	RB
gonna	gonna	VBG
go	go	VB
for	for	IN
another	another	DT
fish	fish	NN
in	in	IN
the	the	DT
seaaaa	seaaaa	NN
(	(	(
YouTube	YouTube	NNP
http://FakeURL	http://fakeurl	URL
)	)	)

definitely	definitely	RB
not	not	RB
random	random	JJ
RT	rt	RT
:	:	:
@FakeUsername	@FakeUsername	USR
:	:	:
#FakeHashtag	#FakeHashtag	HT
SHEMAR	SHEMAR	NNP
MOORE	MOORE	NNP
is	be	VBZ
so	so	RB
fine	fine	JJ
!!	!!	.

Department	Department	NNP
of	of	IN
Homeland	Homeland	NN
Security	Security	NN
from	from	IN
2005	2005	CD
to	to	TO
2009	2009	CD

Desperate	desperate	JJ
Housewives	housewife	NNS
Casts	cast	NNS
Rochelle	Rochelle	NNP
Aytes	Aytes	NNP
As	as	IN
Keith's	Keith's	NNP
Ex	ex	NNP
Movieline	Movieline	NNP
http://FakeURL	http://FakeURL	URL
via	via	IN
@FakeUsername	@FakeUsername	USR

Destiny's	Destiny's	NNP
Child	Child	NNP
@FakeUsername	@FakeUsername	USR
@FakeUsername	@FakeUsername	USR
and	and	CC
@FakeUsername	@FakeUsername	USR
Sistas	Sistas	NNP
Forever	forever	NNP
!	!	.
I	I	PRP
Love	love	VBP
they	they	PRP
very	very	RB
much	much	JJ
!	!	.
http://FakeURL	http://fakeurl	URL

DiCaprio's	dicaprio'	NNP
efforts	effort	NNS
for	for	IN
tigers	tiger	NNS
impress	impress	VBP
Putin	Putin	NNP
-	-	:
Entertainment	entertainment	NNP
-	-	:
NZ	NZ	NNP
Herald	Herald	NNP
News	News	NNP
http://FakeURL	http://FakeURL	URL
via	via	IN
@FakeUsername	@FakeUsername	USR

Dick	Dick	NN
Butkus	Butkus	NNP
would	would	MD
have	have	VB
quit	quit	VB
the	the	DT
game	game	NN
before	before	IN
ever	ever	RB
being	be	VBG
tackled	tackle	VBN
by	by	IN
Bart	Bart	NNP
Starr	Starr	NNP
.	.	.
#FakeHashtag	#fakehashtag	HT

http://FakeURL	http://fakeurl	URL
RT	rt	RT
@FakeUsername	@fakeusername	USR
:	:	:
Hey	hey	UH
@FakeUsername	@fakeusername	USR
I	I	PRP
kno	kno	VBP
ur	ur	PRP
feelings	feeling	NNS
hurt	hurt	VBN
cuz	cuz	IN
of	of	IN
the	the	DT
points	point	NNS
I	I	PRP
put	put	VBP
up	up	RP
...	...	:
but	but	CC
it's	it'	VBZ
ur	ur	PRP
turn	turn	VB
http://FakeURL	http://fakeurl	URL

Did	do	VBD
anybody	anybody	NN
catch	catch	VB
Jake	Jake	NNP
Gyllenhall	Gyllenhall	NNP
on	on	IN
Jimmy	Jimmy	NNP
Fallon	Fallon	NNP
last	last	JJ
night	night	NN
?,	?,	IN
he	he	PRP
busted	bust	VBD
out	out	RP
some	some	DT
serious	serious	JJ
moves	move	NNS
.	.	.
.	.	.
&	&	CC
Mad	Mad	JJ
Skillz	Skillz	NN
??,	??,	.
who	who	WP
knew	know	VBD
?	?	.
luv	luv	VB
both	both	DT
Caans	caans	NNP
.	.	.

Did	do	VBD
you	you	PRP
hear	hear	VBP
?	?	.
140	140	CD
tourists	tourist	NNS
stranded	strand	VBN
at	at	IN
airport	airport	NN
in	in	IN
Nepal	Nepal	NNP
:	:	:
KATHMANDU	KATHMANDU	NNP
,	,	,
Nepal	Nepal	NNP
-	-	:
More	more	JJR
than	than	IN
140	140	CD
internat	internat	NN
...	...	:
http://FakeURL	http://fakeurl	URL
#FakeHashtag	#fakehashtag	HT
#FakeHashtag	#fakehashtag	HT

did	do	VBD
you	you	PRP
see	see	VBP
Allison	Allison	NNP
Dubois	Dubois	NNP
on	on	IN
RHOBH	RHOBH	NNP
?	?	.
if	if	IN
not	not	RB
it's	it'	VBZ
a	a	DT
must	must	NN
,	,	,
on	on	IN
Bravo	Bravo	NNP
6pm	6pm	CD
tonight	tonight	NN
.	.	.
would	would	MD
love	love	VB
your	you	PRP$
opinion	opinion	NN
on	on	IN
her	she	PRP$
appearance	appearance	NN
@FakeUsername	@fakeusername	USR

Diddy-Dirty	Diddy-Dirty	JJ
Money	Money	NN
Does	do	VBZ
Dior	Dior	NNP
at	at	IN
Paris	Paris	NNP
Fashion	Fashion	NNP
Week	week	NN
:	:	:
Diddy-Dirty	Diddy-Dirty	JJ
Money	Money	NN
caught	catch	VBD
the	the	DT
last	last	JJ
train	train	NN
to	to	TO
Paris	Paris	NNP
earlier	earlier	RB
toda	toda	NN
...	...	:
http://FakeURL	http://fakeurl	URL

Didnt	Didnt	VBD
get	get	VB
job	job	NN
and	and	CC
happy	happy	JJ
about	about	IN
it	it	PRP
.	.	.
They	they	PRP
wanted	want	VBD
a	a	DT
cross	cross	NN
between	between	IN
a	a	DT
super	super	JJ
hero	hero	NN
and	and	CC
jesus	jesus	NNP
christ	christ	UH
.	.	.
Not	not	RB
a	a	DT
psych	psych	NN
nurse	nurse	NN
.	.	.

Die	die	VB
for	for	IN
my	my	PRP$
nigga	nigga	NN
4real	4real	UH
if	if	IN
anything	anything	NN
happen	happen	VB
to	to	TO
him	he	PRP
i	i	PRP
would	would	MD
n't	not	RB
know	know	VB
what	what	WP
to	to	TO
do	do	VB
http://FakeURL	http://fakeurl	URL

Dimitar	Dimitar	NNP
Berbatov	Berbatov	NNP
grabbed	grab	VBD
his	he	PRP$
third	third	JJ
ha	ha	UH
t-t	t-t	JJ
rick	rick	NNP
of	of	IN
the	the	DT
season	season	NN
to	to	TO
guide	guide	VB
unbeaten	unbeaten	JJ
Premier	Premier	NNP
League	League	NNP
leader	leader	NN
Manchester	Manchester	NNP
Un	Un	NNP
...	...	:
http://FakeURL	http://fakeurl	URL

Direct	direct	JJ
Action	Action	NN
training	training	NN
via	via	IN
Twitter	Twitter	NNP
tomorrow	tomorrow	NN
,	,	,
2sessions	2session	NNS
from	from	IN
Brighton	Brighton	NNP
Uncut	Uncut	NNP
http://FakeURL	http://fakeurl	URL
http://FakeURL	http://fakeurl	URL

``Director	``Director	NNP
Turns	turn	VBZ
to	to	TO
''	''	''
``William	``william	NNP
S	s	NNP
.	.	.
Burroughs	Burroughs	NNP
''	''	''
''	''	''
For	for	IN
Debut	Debut	NN
Feature	Feature	NN
:	:	:
If	if	IN
William	William	NNP
S	S	NNP
.	.	.
Burroughs's	Burroughs's	NNP
work	work	NN
seems	seem	VBZ
different	different	JJ
''	''	''
,	,	,
his	he	PRP$
...	...	:
http://FakeURL	http://fakeurl	URL

Discount	discount	NN
Down	down	IN
Coat	coat	NNP
:	:	:
Anything	anything	NN
You	you	PRP
Wish	Wish	VBP
To	to	TO
Know	Know	VB
:	:	:
She	she	PRP
basically	basically	RB
buys	buy	VBZ
discount	discount	NN
designer	designer	NN
clothing	clothing	NN
.	.	.
One	one	CD
of	of	IN
the	the	DT
web	web	NN
sit	sit	NN
...	...	:
http://FakeURL	http://fakeurl	URL

``Discover	``discover	VB
the	the	DT
actual	actual	JJ
Modification	modification	NN
in	in	IN
Lady	Lady	NNP
Gaya	Gaya	NNP
''	''	''
``Previously	``Previously	RB
and	and	CC
After	after	IN
''	''	''
''	''	''
Cosmetic	cosmetic	NNP
Transplantation	transplantation	NNP
http://FakeURL	http://fakeurl	URL
Demi	Demi	NNP
Tomato	Tomato	NN
''	''	''

Disney	Disney	NNP
have	have	VBP
announced	announce	VBN
that	that	IN
Heather	Heather	NNP
Mills	Mills	NNP
will	will	MD
be	be	VB
touring	tour	VBG
in	in	IN
the	the	DT
musical	musical	JJ
version	version	NN
of	of	IN
their	they	PRP$
hit	hit	NN
film	film	NN
,	,	,
Happy	happy	JJ
Foot	Foot	NN
.	.	.

Ditto	Ditto	UH
!!	!!	.
RT	rt	RT
@FakeUsername	@FakeUsername	USR
:	:	:
If	if	IN
there's	there'	VBZ
anyone	anyone	NN
I'm	i'm	VBP
okay	okay	JJ
to	to	TO
see	see	VB
picking	pick	VBG
off	off	RP
cutler	cutler	NN
,	,	,
it's	it'	VBZ
Sam	Sam	NNP
Shields	Shields	NNP
...	...	:
@FakeUsername	@FakeUsername	USR

Do	do	VBP
not	not	RB
go	go	VB
where	where	WRB
the	the	DT
path	path	NN
may	may	MD
lead	lead	VB
,	,	,
go	go	VB
instead	instead	RB
to	to	TO
where	where	WRB
there	there	EX
is	be	VBZ
no	no	DT
path	path	NN
and	and	CC
leave	leave	VB
a	a	DT
trail	trail	NN
.	.	.
-	-	:
Ralph	Ralph	NNP
Waldo	Waldo	NNP
Emerson	Emerson	NNP

do	do	VBP
you	you	PRP
have	have	VBP
to	to	TO
rt	rt	RT
every	every	DT
single	single	JJ
mention	mention	NN
you	you	PRP
get	get	VBP
a	a	DT
shoutout	shoutout	NN
?	?	.

Does	do	VBZ
Hank	Hank	NNP
Scorpio	Scorpio	NNP
have	have	VBP
a	a	DT
twitter	twitter	NNP
account	account	NN
?	?	.
@FakeUsername	@fakeusername	USR
does	do	VBZ
he	he	PRP
?	?	.

Does	do	VBZ
it	it	PRP
get	get	VBP
any	any	DT
cuter	cuter	JJR
then	then	RB
this	this	DT
??	??	.
Yesterday	yesterday	NN
was	be	VBD
Norman's	norman's	NNP
90th	90th	CD
BDay	bday	NN
.	.	.
Happy	happy	JJ
90th	90th	CD
birthday	birthday	NN
Norman	Norman	NNP
!!	!!	.
http://FakeURL	http://FakeURL	URL

Does	do	VBZ
playing	play	VBG
the	the	DT
guitar	guitar	NN
make	make	VB
your	you	PRP$
fingers	finger	NNS
grow	grow	VBP
?	?	.
Professional	Professional	NN
...	...	:
:	:	:
I	I	PRP
have	have	VBP
recntly	recntly	RB
started	start	VBN
playing	play	VBG
the	the	DT
guitar	guitar	NN
,	,	,
a	a	DT
.	.	.
.	.	UH
.	.	.
http://FakeURL	http://fakeurl	URL

Doing	do	VBG
a	a	DT
video	video	NN
chat	chat	VB
with	with	IN
2	2	CD
other	other	JJ
people	people	NNS
-	-	:
click	click	VB
the	the	DT
link	link	NN
to	to	TO
join	join	VB
>	>	SYM
http://FakeURL	http://fakeurl	URL
(	(	(
http://FakeURL	http://fakeurl	URL

Doing	do	VBG
a	a	DT
video	video	NN
chat	chat	VB
with	with	IN
45	45	CD
other	other	JJ
people	people	NNS
-	-	:
click	click	VB
the	the	DT
link	link	NN
to	to	TO
join	join	VB
>	>	SYM
http://FakeURL	http://fakeurl	URL
(	(	(
http://FakeURL	http://fakeurl	URL

Doing	do	VBG
a	a	DT
video	video	NN
chat	chat	VB
with	with	IN
65	65	CD
other	other	JJ
people	people	NNS
-	-	:
click	click	VB
the	the	DT
link	link	NN
to	to	TO
join	join	VB
>	>	SYM
http://FakeURL	http://fakeurl	URL
(	(	(
http://FakeURL	http://fakeurl	URL

Doing	do	VBG
nothing	nothing	NN
is	be	VBZ
very	very	RB
hard	hard	JJ
to	to	TO
do	do	VB
-	-	:
you	you	PRP
never	never	RB
know	know	VBP
when	when	WRB
you	you	PRP
'	'	''
re	be	NN
finished	finish	VBD
.	.	.
-	-	:
Leslie	Leslie	NNP
Nielsen	Nielsen	NNP

Doing	do	VBG
what	what	WP
you	you	PRP
love	love	VBP
is	be	VBZ
the	the	DT
cornerstone	cornerstone	NN
of	of	IN
having	have	VBG
abundance	abundance	NN
in	in	IN
your	you	PRP$
life	life	NN
-	-	:
Wayne	Wayne	NNP
Dyer	Dyer	NNP

Don	Don	NNP
?	?	.
t	t	NN
butt	butt	NN
in	in	IN
,	,	,
did	do	VBD
you	you	PRP
throw	throw	VBP
away	away	RB
your	you	PRP$
common	common	JJ
sense	sense	NN
in	in	IN
the	the	DT
Han	Han	NNP
River	River	NNP
??	??	.
Or	or	CC
did	do	VBD
you	you	PRP
sell	sell	VBP
it	it	PRP
in	in	IN
the	the	DT
market	market	NN
??	??	.
Why	why	WRB
are	be	VBP
you	you	PRP
stick	stick	VB
your	you	PRP$
nose	nose	NN
in	in	IN
-	-	:

Don	Don	NNP
?	?	.
t	t	NNP
Let	let	VB
it	it	PRP
Pop	pop	VB
Up	up	RP
!	!	.
Computer	Computer	NN
Repair	Repair	NN
Companies	company	NNS
Tackle	tackle	VBP
the	the	DT
Malware	Malware	NN
Predicament	Predicament	NN
http://FakeURL	http://fakeurl	URL

Do	do	VBP
n't	not	RB
become	become	VB
an	a	DT
enemy	enemy	NN
RT	rt	RT
@FakeUsername	@fakeusername	USR
:	:	:
Hahaha	Hahaha	UH
\*	\*	SYM
happy	happy	JJ
dance	dance	NN
\*	\*	SYM
RT	rt	RT
@FakeUsername	@fakeusername	USR
:	:	:
Packers	Packers	NNP
take	take	VB
that	that	DT
celebrating	celebrate	VBG
across	across	IN
the	the	DT
border	border	NN
please	please	VB

do	do	VBP
n't	not	RB
forget	forget	VB
John	John	NNP
Lennon	Lennon	NNP
Barbara	Barbara	NNP
#FakeHashtag	#FakeHashtag	HT

Do	do	VBP
n't	not	RB
give	give	VB
your	you	PRP$
heart	heart	NN
to	to	TO
ANY	ANY	DT
guy	guy	NN
who	who	WP
makes	make	VBZ
you	you	PRP
wonder	wonder	VBP
about	about	IN
ANYTHING	anything	NN
related	related	VBN
to	to	TO
his	he	PRP$
feelings	feeling	NNS
for	for	IN
you	you	PRP
.	.	.
'	'	''
Greg	Greg	NNP
Behrendt	Behrendt	NNP
&	&	CC
Liz	Liz	NNP
Tucillo	Tucillo	NNP

Do	do	VBP
n't	not	RB
just	just	RB
read	read	VB
the	the	DT
easy	easy	JJ
stuff	stuff	NN
.	.	.
You	you	PRP
may	may	MD
be	be	VB
entertained	entertain	VBN
by	by	IN
it	it	PRP
,	,	,
but	but	CC
you	you	PRP
will	will	MD
never	never	RB
grow	grow	VBP
from	from	IN
it	it	PRP
.	.	.
~	~	:
Jim	Jim	NNP
Rohn	Rohn	NNP

Do	do	VBP
n't	not	RB
knock	knock	VB
masturbation	masturbation	NN
-	-	:
it's	it'	VBZ
sex	sex	NN
with	with	IN
someone	someone	NN
I	I	PRP
love	love	VBP
.	.	.
~	~	:
Woody	Woody	NNP
Allen	Allen	NNP

Do	do	VBP
n't	not	RB
know	know	VB
they	they	PRP
named	name	VBD
`Green	`Green	NNP
Bay	Bay	NNP
'	'	''
,	,	,
but	but	CC
I	I	PRP
guarantee	guarantee	VBP
it	it	PRP
was	be	VBD
n't	not	RB
about	about	IN
efficient	efficient	JJ
energy	energy	NN
.	.	.
That	that	DT
leaves	leave	VBZ
algae	algae	NN
,	,	,
moss	moss	NNS
,	,	,
or	or	CC
St.	St.	NNP
Patrick's	Patrick's	NNP
day	day	NN
dye	dye	NN
.	.	.

Do	do	VBP
n't	not	RB
miss	miss	VB
#FakeHashtag	#fakehashtag	HT
with	with	IN
host	host	NN
@FakeUsername	@fakeusername	USR
and	and	CC
performances	performance	NNS
with	with	IN
@FakeUsername	@FakeUsername	USR
Nicki	Nicki	NNP
Minaj	Minaj	NNP
and	and	CC
more	more	JJR
tonight	tonight	NN
at	at	IN
9	9	CD
PM	pm	NN
!	!	.

Do	do	VBP
n't	not	RB
miss	miss	VB
The	the	DT
40	40	CD
Year	year	NN
Old	old	JJ
Virgin	virgin	NN
,	,	,
ITV1	itv1	NNP
(	(	(
London	London	NNP
)	)	)
.	.	.
Starts	start	VBZ
in	in	IN
10	10	CD
mins	min	NNS
.	.	.
http://FakeURL	http://fakeurl	URL

Do	do	VBP
n't	not	RB
step	step	VB
on	on	IN
the	the	DT
graves	grave	NNS
!	!	.
It's	It's	PRP
bad	bad	JJ
luck	luck	NN
.	.	.
(@	(@	IN
Forest	forest	NNP
Lawn	lawn	NNP
-	-	:
Hollywood	Hollywood	NNP
Hills	Hills	NNP
)	)	)
http://FakeURL	http://fakeurl	URL

Do	do	VBP
n't	not	RB
subtweet	subtweet	VB
me	I	PRP
RT	rt	RT
@FakeUsername	@fakeusername	USR
:	:	:
<	<	SYM
3	3	CD
<	<	SYM
this	this	DT
is	be	VBZ
gay	gay	JJ
even	even	RB
for	for	IN
a	a	DT
girl	girl	NN
to	to	TO
do	do	VB

Do	do	VBP
n't	not	RB
wait	wait	VB
for	for	IN
the	the	DT
last	last	JJ
judgment	judgment	NN
.	.	.
It	it	PRP
takes	take	VBZ
place	place	NN
every	every	DT
day	day	NN
.	.	.
-	-	:
Albert	Albert	NNP
Camu	Camu	NNP

Do	do	VBP
n't	not	RB
wait	wait	VB
.	.	.
The	the	DT
time	time	NN
will	will	MD
never	never	RB
be	be	VB
just	just	RB
right	right	RB
.	.	.
~	~	:
Napoleon	Napoleon	NNP
Hill	Hill	NNP

Do	do	VBP
n't	not	RB
worry	worry	VB
Chicago	Chicago	NNP
we	we	PRP
'	'	''
ll	ll	MD
get	get	VB
there	there	RB
next	next	JJ
year	year	NN

Do	do	VBP
n't	not	RB
write	write	VB
because	because	IN
you	you	PRP
want	want	VBP
to	to	TO
say	say	VB
something	something	NN
,	,	,
write	write	VB
because	because	IN
you	you	PRP
have	have	VBP
something	something	NN
to	to	TO
say	say	VB
-	-	:
F	f	NN
.	.	.
Scott	Scott	NNP
Fitzgerald	Fitzgerald	NNP

Donald	Donald	NNP
Trump	Trump	NNP
eyes	eye	NNS
2012	2012	CD
presidential	presidential	JJ
run	run	NN
Raw	raw	NNP
Story	Story	NNP
http://FakeURL	http://FakeURL	URL

Donald	Donald	NNP
Trump	Trump	NNP
:	:	:
I	I	PRP
Like	like	VBP
Sarah	Sarah	NNP
Palin	Palin	NNP
,	,	,
`But	`But	NNP
I	I	PRP
'	'	''
d	d	DT
Take	take	VB
Her	she	PRP
On	on	IN
'	'	''
In	in	IN
2012	2012	CD
(	(	(
AMERICA	AMERICA	NNP
CORNERS	CORNERS	NNS
THE	the	DT
ALTERNATIVE	ALTERNATIVE	NN
DEMOCRACY	DEMOCRACY	NN
MARKET	MARKET	NN
)	)	)
http://FakeURL	http://fakeurl	URL

Dont	Dont	VBP
know	know	VB
about	about	IN
Keith	Keith	NNP
Olbermann	Olbermann	NNP
but	but	CC
if	if	IN
Jeff	Jeff	NNP
Zucker	Zucker	NNP
approved	approve	VBD
this	this	DT
show	show	NN
(	(	(
i'm	i'm	PRP
sure	sure	JJ
he	he	PRP
did	do	VBD
)	)	)
,	,	,
He	he	PRP
deserved	deserve	VBD
to	to	TO
be	be	VB
shown	show	VBN
the	the	DT
door	door	NN
.	.	.

DOUG	DOUG	NNP
,	,	,
whachu	whachu	PRP
know	know	VBP
about	about	IN
it	it	PRP
\*	\*	SYM
French	french	NNP
Montana	Montana	NNP
voice	voice	NN
\*	\*	SYM

Dr.	Dr.	NNP
Henry	Henry	NNP
Killinger	Killinger	NNP
http://FakeURL	http://fakeurl	URL
(	(	(
one	one	CD
of	of	IN
my	my	PRP$
favorite	favorite	JJ
Venture	Venture	NNP
Brothers	Brothers	NNPS
characters	character	NNS
)	)	)

Dumb	dumb	JJ
Cheese-Heads	Cheese-Heads	NNS
!!	!!	.
RT	rt	RT
@FakeUsername	@FakeUsername	USR
Dutch	Dutch	JJ
soldiers	soldier	NNS
`blew	`blew	VBP
up	up	RP
own	own	JJ
car	car	NN
'	'	''
http://FakeURL	http://fakeurl	URL

Dutch	dutch	JJ
to	to	TO
Ban	ban	NNP
